Date,Close,High,Low,Open,Volume
2022-04-28,1301.36,1315.74,1285.78,1296.79,25614076
2022-04-29,1287.7,1318.11,1281.72,1318.11,18214862
2022-05-02,1283.18,1294.74,1272.84,1274.66,9467006
2022-05-04,1243.12,1287.58,1235.11,1285.28,19247660
2022-05-05,1218.77,1259.89,1214.67,1256.89,17210669
2022-05-06,1209.43,1227.13,1196.92,1205.53,19649948
2022-05-09,1162.2,1198.56,1156.98,1188.34,18083752
2022-05-10,1142.05,1166.03,1134.37,1151.44,19511677
2022-05-11,1130.35,1146.8,1117.73,1141.13,16643899
2022-05-12,1107.32,1123.68,1093.75,1120.29,20490321
2022-05-13,1119.88,1143.6,1114.68,1119.6,19308778
2022-05-16,1120.15,1144.98,1115.28,1123.5,13437911
2022-05-17,1167.2,1172.16,1122.37,1123.8,16551828
2022-05-18,1171.45,1186.05,1157.56,1172.05,17276788
2022-05-19,1144.45,1159.52,1138.08,1146.37,14699118
2022-05-20,1211.18,1220.39,1154.67,1159.52,21793091
2022-05-23,1203.08,1224.61,1196.67,1214.44,15252755
2022-05-24,1207.21,1217.44,1198.84,1203.13,13527818
2022-05-25,1205.44,1226.07,1200.59,1216.05,12714544
2022-05-26,1193.95,1216.01,1175.9,1211.16,17882023
2022-05-27,1188.41,1202.28,1172.26,1196.69,16521973
2022-05-30,1229.8,1234.05,1197.22,1206.82,13853398
2022-05-31,1214.97,1236.27,1207.15,1219.01,70620653
2022-06-01,1215.36,1225.37,1207.38,1215.73,9776989
2022-06-02,1257.26,1261.03,1215.59,1215.59,22126569
2022-06-03,1282.74,1300.21,1265.43,1266.36,23939791
2022-06-06,1277.22,1298.66,1269.96,1282.97,11093152
2022-06-07,1279.62,1288.09,1270.07,1278.31,12358255
2022-06-08,1257.15,1283.43,1253.57,1279.62,12479250
2022-06-09,1291.62,1293.58,1250.66,1250.66,17278305
2022-06-10,1252.63,1287.54,1246.74,1279.23,18093057
2022-06-13,1228.93,1233.5,1207.42,1222.97,17620803
2022-06-14,1212.87,1233.06,1206.11,1223.0,14714312
2022-06-15,1198.19,1217.11,1192.7,1208.0,11195535
2022-06-16,1181.44,1227.15,1178.67,1210.51,17111475
2022-06-17,1195.28,1211.37,1179.64,1181.44,24457187
2022-06-20,1173.62,1207.79,1163.49,1202.21,12066797
2022-06-21,1192.56,1196.85,1166.81,1181.44,11720049
2022-06-22,1156.33,1180.66,1154.21,1180.56,10617206
2022-06-23,1137.57,1165.29,1128.37,1160.7,19446323
2022-06-24,1153.77,1158.83,1138.98,1144.52,14240234
2022-06-27,1150.36,1174.49,1145.23,1174.49,15474529
2022-06-28,1166.53,1169.42,1145.49,1145.49,13572847
2022-06-29,1190.74,1198.52,1154.21,1157.07,19205146
2022-06-30,1197.89,1207.24,1184.21,1190.67,23112959
2022-07-01,1111.61,1196.21,1091.45,1188.32,81997149
2022-07-04,1113.92,1126.98,1091.95,1097.89,41857728
2022-07-05,1122.94,1137.55,1115.49,1118.21,17647327
2022-07-06,1113.07,1126.96,1102.06,1116.88,23943726
2022-07-07,1102.11,1122.94,1096.06,1119.55,23301033
2022-07-08,1103.63,1115.91,1099.55,1115.91,19010108
2022-07-11,1118.63,1120.89,1093.75,1096.75,13847467
2022-07-12,1117.04,1125.92,1109.45,1109.45,10778989
2022-07-13,1097.24,1123.29,1095.14,1120.2,14224132
2022-07-14,1106.28,1123.27,1096.96,1102.06,16970315
2022-07-15,1108.43,1114.52,1099.8,1114.52,9603210
2022-07-18,1117.87,1119.14,1104.05,1117.29,15160908
2022-07-19,1124.72,1129.29,1107.74,1107.74,16439888
2022-07-20,1155.13,1173.36,1147.4,1172.21,23924246
2022-07-21,1147.43,1153.75,1138.66,1150.98,16523230
2022-07-22,1155.18,1161.27,1151.44,1153.75,10969995
2022-07-25,1117.01,1138.73,1108.98,1138.73,23110452
2022-07-26,1117.52,1127.86,1112.84,1117.34,11303288
2022-07-27,1116.46,1120.06,1108.52,1116.81,8655086
2022-07-28,1133.95,1138.96,1117.29,1124.21,12496073
2022-07-29,1158.11,1161.64,1137.14,1142.07,15130683
2022-08-01,1188.29,1194.25,1157.26,1162.59,15700044
2022-08-02,1192.82,1203.5,1182.15,1187.21,13917913
2022-08-03,1202.83,1204.51,1184.88,1199.9,14250977
2022-08-04,1186.93,1208.09,1169.9,1204.51,14467127
2022-08-05,1169.44,1190.12,1166.19,1188.82,13942438
2022-08-08,1184.74,1192.31,1168.06,1168.06,10165178
2022-08-10,1191.82,1195.24,1180.08,1189.24,10724688
2022-08-11,1195.79,1204.47,1190.76,1201.33,8198226
2022-08-12,1215.13,1218.98,1191.68,1195.42,12650587
2022-08-16,1223.57,1226.34,1212.5,1221.22,6607378
2022-08-17,1229.97,1235.39,1225.54,1229.9,6595965
2022-08-18,1228.19,1231.74,1218.45,1227.59,7410035
2022-08-19,1206.29,1228.37,1202.18,1222.97,9460724
2022-08-22,1202.95,1214.34,1193.44,1207.75,9471680
2022-08-23,1221.5,1224.45,1195.91,1197.13,9678484
2022-08-24,1218.24,1232.2,1216.21,1218.41,10369622
2022-08-25,1214.69,1228.93,1210.33,1222.49,7871946
2022-08-26,1208.21,1222.97,1203.13,1215.13,10742038
2022-08-29,1198.82,1225.28,1189.77,1192.98,19838975
2022-08-30,1217.41,1220.78,1189.1,1206.36,23139054
2022-09-01,1181.62,1202.18,1177.15,1191.89,19909939
2022-09-02,1167.83,1188.52,1165.61,1181.62,12999345
2022-09-05,1185.96,1191.36,1168.06,1168.06,11327815
2022-09-06,1198.45,1202.67,1186.98,1187.44,10899618
2022-09-07,1191.48,1197.55,1186.05,1188.36,7488501
2022-09-08,1193.16,1198.98,1186.52,1194.48,7057077
2022-09-09,1185.73,1204.51,1183.29,1204.51,8314850
2022-09-12,1199.0,1205.44,1186.31,1186.31,7435419
2022-09-13,1209.01,1213.61,1200.36,1208.21,8888657
2022-09-14,1194.52,1204.51,1187.32,1188.36,8678219
2022-09-15,1182.69,1201.54,1179.94,1192.05,10365600
2022-09-16,1153.38,1178.21,1149.6,1173.94,20217708
2022-09-19,1154.88,1164.23,1145.14,1153.38,7580254
2022-09-20,1155.06,1171.15,1151.3,1164.11,8411448
2022-09-21,1158.25,1168.98,1151.44,1152.25,9207309
2022-09-22,1147.33,1155.13,1140.87,1147.29,10308170
2022-09-23,1125.83,1151.88,1124.26,1146.83,9528051
2022-09-26,1097.15,1115.81,1096.13,1104.85,12479523
2022-09-27,1105.87,1119.6,1089.19,1104.83,16154822
2022-09-28,1076.43,1097.45,1073.96,1089.3,16997059
2022-09-29,1073.13,1092.6,1067.45,1089.14,14671827
2022-09-30,1097.33,1108.52,1066.53,1066.53,18613024
2022-10-03,1093.52,1115.42,1090.52,1103.68,11852723
2022-10-04,1113.69,1115.91,1103.05,1106.58,8948850
2022-10-06,1117.8,1130.67,1115.98,1120.98,13352162
2022-10-07,1122.53,1127.86,1114.36,1114.36,7714340
2022-10-10,1110.28,1115.72,1102.06,1109.91,6329527
2022-10-11,1088.17,1114.06,1085.03,1114.06,9215177
2022-10-12,1096.18,1099.15,1081.34,1085.45,7417103
2022-10-13,1099.66,1104.83,1089.19,1094.4,7328492
2022-10-14,1094.08,1115.15,1093.34,1114.52,9106089
2022-10-17,1111.64,1114.06,1081.57,1086.83,16729355
2022-10-18,1131.25,1136.67,1116.9,1117.75,12415820
2022-10-19,1150.93,1166.6,1126.84,1132.75,19247142
2022-10-20,1154.03,1162.52,1146.83,1146.83,8717053
2022-10-21,1140.64,1161.5,1138.52,1157.3,8243452
2022-10-24,1144.45,1154.9,1133.12,1135.29,3370033
2022-10-25,1126.77,1153.29,1125.14,1153.29,12233241
2022-10-27,1131.21,1139.19,1122.74,1134.37,12513059
2022-10-28,1165.82,1169.9,1135.04,1137.6,17609592
2022-10-31,1176.64,1181.88,1168.61,1172.67,12419943
2022-11-01,1167.53,1199.9,1157.44,1199.9,13963166
2022-11-02,1174.82,1176.92,1160.67,1168.66,8981896
2022-11-03,1179.2,1181.23,1165.31,1167.53,6693449
2022-11-04,1196.55,1199.9,1177.33,1178.62,12575815
2022-11-07,1202.95,1204.65,1187.9,1195.75,11789748
2022-11-09,1201.75,1210.03,1195.31,1204.65,11254205
2022-11-10,1187.21,1198.31,1182.82,1195.28,5966242
2022-11-11,1214.58,1216.51,1194.36,1199.9,12310132
2022-11-14,1208.69,1219.28,1202.28,1214.09,9043112
2022-11-15,1203.27,1212.08,1195.28,1210.19,7086433
2022-11-16,1196.37,1207.26,1191.29,1204.51,9716161
2022-11-17,1199.46,1205.9,1190.67,1192.95,6661451
2022-11-18,1198.82,1204.05,1186.56,1203.01,5303197
2022-11-21,1177.24,1194.36,1173.64,1194.36,6390268
2022-11-22,1183.77,1185.36,1170.59,1174.52,6611488
2022-11-23,1180.08,1189.7,1177.86,1188.36,6413408
2022-11-24,1190.25,1197.13,1175.99,1184.21,9389439
2022-11-25,1208.02,1211.39,1191.64,1194.82,7349922
2022-11-28,1249.53,1255.76,1154.67,1204.01,31527484
2022-11-29,1251.68,1260.66,1243.28,1247.87,11058913
2022-11-30,1260.52,1267.02,1245.22,1251.82,26164986
2022-12-01,1256.8,1271.43,1253.43,1265.34,9485801
2022-12-02,1256.27,1268.2,1246.33,1259.89,11589592
2022-12-05,1237.95,1253.78,1235.9,1251.59,14828536
2022-12-06,1241.53,1244.67,1228.05,1229.94,8594245
2022-12-07,1223.21,1243.74,1219.35,1239.13,8462111
2022-12-08,1222.63,1229.9,1218.41,1227.59,7757008
2022-12-09,1204.1,1227.59,1200.75,1221.13,12655763
2022-12-12,1205.95,1210.51,1192.98,1193.21,9479842
2022-12-13,1211.44,1215.13,1202.99,1205.95,8333348
2022-12-14,1207.05,1217.88,1204.98,1217.28,7268947
2022-12-15,1189.91,1206.82,1186.52,1201.05,8688551
2022-12-16,1184.02,1208.58,1180.59,1186.52,15837349
2022-12-19,1199.58,1201.75,1184.53,1191.13,7729933
2022-12-20,1209.96,1211.9,1184.21,1192.47,7467588
2022-12-21,1192.75,1215.13,1188.87,1209.59,8527550
2022-12-22,1189.65,1202.05,1184.55,1198.98,7451122
2022-12-23,1154.76,1195.52,1150.17,1182.96,10257115
2022-12-26,1164.85,1173.13,1150.24,1160.56,5990242
2022-12-27,1174.38,1176.27,1160.79,1167.59,5763271
2022-12-28,1174.26,1176.73,1163.67,1171.29,7459393
2022-12-29,1173.73,1176.32,1165.52,1166.21,6930648
2022-12-30,1175.53,1189.29,1172.72,1174.56,7289476
2023-01-02,1188.78,1190.21,1175.99,1176.82,5316175
2023-01-03,1180.08,1187.44,1175.81,1183.77,7658932
2023-01-04,1162.31,1181.92,1160.21,1180.06,9264891
2023-01-05,1160.23,1170.55,1155.6,1164.59,13637099
2023-01-06,1170.78,1175.88,1162.2,1166.05,6349597
2023-01-09,1198.42,1200.82,1173.76,1174.66,10722753
2023-01-10,1180.7,1202.67,1174.98,1202.67,8047142
2023-01-11,1165.82,1180.52,1163.49,1177.98,11509553
2023-01-12,1140.64,1168.75,1137.6,1165.22,17688773
2023-01-13,1138.8,1141.24,1123.57,1134.55,20618583
2023-01-16,1127.95,1144.36,1120.06,1141.15,13623855
2023-01-17,1143.97,1145.9,1130.95,1134.37,10751000
2023-01-18,1142.07,1149.64,1135.45,1141.52,13448286
2023-01-19,1140.85,1145.05,1133.74,1141.24,11940054
2023-01-20,1127.28,1142.21,1124.79,1142.21,14930286
2023-01-23,1121.58,1138.15,1119.14,1130.21,10954118
2023-01-24,1114.96,1127.74,1101.76,1126.06,16488755
2023-01-25,1099.55,1114.38,1098.37,1113.35,12385018
2023-01-27,1078.69,1101.76,1066.83,1100.4,25830975
2023-01-30,1089.02,1094.63,1061.91,1076.08,21772103
2023-01-31,1086.3,1101.9,1080.37,1099.29,22691594
2023-02-01,1079.86,1098.35,1063.76,1098.35,19347800
2023-02-02,1073.89,1083.6,1066.53,1069.76,13662663
2023-02-03,1074.83,1084.06,1058.22,1084.06,24699575
2023-02-06,1066.73,1071.14,1064.13,1068.37,14837879
2023-02-07,1064.17,1074.09,1058.22,1066.99,15135435
2023-02-08,1085.42,1089.09,1064.68,1067.45,21160332
2023-02-09,1087.32,1094.15,1077.14,1086.12,13172763
2023-02-10,1078.36,1086.79,1071.28,1086.79,10790445
2023-02-13,1072.23,1084.52,1067.7,1080.0,10352493
2023-02-14,1097.49,1099.25,1072.36,1075.27,14321920
2023-02-15,1122.34,1124.77,1095.14,1096.52,33503591
2023-02-16,1121.47,1137.04,1119.16,1130.42,17264487
2023-02-17,1126.15,1129.52,1112.49,1116.83,11809520
2023-02-20,1114.25,1130.56,1112.26,1128.37,8836937
2023-02-21,1123.34,1129.2,1113.3,1118.68,13311592
2023-02-22,1097.86,1121.44,1096.09,1119.58,11024335
2023-02-23,1092.6,1105.18,1089.76,1097.45,9851910
2023-02-24,1100.08,1105.82,1092.83,1094.68,9434053
2023-02-27,1092.76,1102.82,1085.31,1099.29,11199715
2023-02-28,1071.86,1092.37,1067.75,1087.34,21994038
2023-03-01,1081.71,1082.45,1072.18,1081.76,11551145
2023-03-02,1073.47,1085.29,1071.42,1078.53,9333535
2023-03-03,1100.86,1104.58,1080.62,1084.13,14643807
2023-03-06,1111.61,1118.95,1107.6,1107.6,10171916
2023-03-08,1115.61,1116.37,1100.68,1111.61,15782657
2023-03-09,1088.79,1115.4,1086.88,1114.98,16235128
2023-03-10,1071.93,1081.76,1068.4,1080.6,13334091
2023-03-13,1054.3,1081.76,1049.91,1074.83,12771592
2023-03-14,1050.35,1063.73,1047.17,1052.22,16027522
2023-03-15,1032.4,1060.67,1027.94,1054.11,21728555
2023-03-16,1027.25,1040.22,1016.31,1035.14,18363159
2023-03-17,1025.96,1039.27,1021.16,1035.95,34014213
2023-03-20,1015.88,1024.53,1006.07,1022.22,19524589
2023-03-21,1047.47,1049.45,1023.15,1024.05,21400360
2023-03-22,1050.65,1057.5,1047.6,1054.53,10920094
2023-03-23,1037.36,1047.56,1035.17,1046.68,16249370
2023-03-24,1016.82,1038.37,1014.38,1036.18,12375945
2023-03-27,1032.63,1040.22,1015.39,1023.38,14054323
2023-03-28,1037.45,1041.37,1032.38,1036.07,12576424
2023-03-29,1031.31,1035.97,1020.42,1033.3,18804065
2023-03-31,1075.78,1081.5,1040.54,1040.68,28171201
2023-04-03,1075.96,1084.06,1068.37,1082.22,10293043
2023-04-05,1073.38,1083.6,1065.4,1083.6,16262928
2023-04-06,1080.58,1086.37,1069.83,1069.83,18435046
2023-04-10,1072.92,1084.71,1071.39,1084.52,12961408
2023-04-11,1078.23,1080.37,1072.55,1077.14,10542367
2023-04-12,1082.98,1092.74,1075.32,1078.23,18179087
2023-04-13,1087.06,1091.82,1080.83,1085.91,12378208
2023-04-17,1092.58,1119.11,1084.09,1119.11,17929479
2023-04-18,1080.07,1096.99,1073.45,1096.99,10405576
2023-04-19,1085.45,1088.17,1076.31,1079.47,12273475
2023-04-20,1082.7,1088.68,1076.26,1086.42,7007330
2023-04-21,1084.06,1089.6,1078.25,1084.82,7647317
2023-04-24,1088.22,1098.78,1083.6,1096.06,12936186
2023-04-25,1096.55,1098.65,1084.76,1091.91,9236126
2023-04-26,1090.11,1101.18,1086.39,1097.91,8617834
2023-04-27,1097.01,1100.22,1090.99,1096.06,9167125
2023-04-28,1117.06,1118.63,1099.18,1099.29,15565210
2023-05-02,1126.54,1128.74,1120.57,1124.31,12981805
2023-05-03,1116.88,1128.37,1113.62,1128.37,7061872
2023-05-04,1129.75,1131.99,1114.34,1117.36,8635233
2023-05-05,1126.87,1135.91,1124.21,1126.52,8746585
2023-05-08,1140.78,1146.2,1127.97,1130.67,9153782
2023-05-09,1144.31,1147.66,1136.79,1142.21,6464721
2023-05-10,1152.18,1153.68,1145.07,1149.13,10872255
2023-05-11,1144.66,1158.13,1142.93,1153.27,10557860
2023-05-12,1146.53,1147.93,1133.67,1139.81,6955341
2023-05-15,1148.79,1155.85,1141.36,1149.09,6833343
2023-05-16,1132.43,1153.56,1130.74,1150.98,8717229
2023-05-17,1125.74,1137.6,1120.98,1136.67,8798967
2023-05-18,1123.31,1133.91,1120.13,1130.47,10525531
2023-05-19,1126.96,1128.81,1116.3,1123.31,8050447
2023-05-22,1132.98,1138.06,1122.53,1123.75,7434906
2023-05-23,1132.77,1138.98,1131.34,1135.59,6092034
2023-05-24,1126.17,1137.14,1123.04,1128.78,8112254
2023-05-25,1126.04,1130.21,1115.01,1123.24,11487863
2023-05-26,1156.75,1157.9,1131.02,1134.37,12626260
2023-05-29,1163.26,1167.59,1157.07,1163.44,10010304
2023-05-30,1162.96,1171.15,1160.37,1163.26,11342504
2023-05-31,1139.86,1158.3,1135.75,1153.75,27107927
2023-06-01,1136.79,1146.78,1134.37,1144.59,14592692
2023-06-02,1133.07,1145.83,1131.14,1140.37,15800644
2023-06-05,1143.25,1146.25,1134.57,1138.61,10908682
2023-06-06,1144.22,1148.07,1136.21,1146.11,7493309
2023-06-07,1152.9,1153.75,1141.1,1147.75,10312545
2023-06-08,1153.59,1161.53,1149.6,1156.52,12071109
2023-06-09,1145.42,1157.7,1143.6,1156.98,5877018
2023-06-12,1146.43,1148.77,1137.6,1142.44,6391969
2023-06-13,1163.37,1164.57,1147.4,1151.44,11248016
2023-06-14,1177.68,1179.13,1161.6,1163.44,13277380
2023-06-15,1178.0,1182.62,1170.13,1177.66,11813494
2023-06-16,1189.47,1191.78,1181.53,1181.53,24171579
2023-06-19,1177.66,1192.52,1173.43,1192.52,6798554
2023-06-20,1180.1,1183.29,1169.9,1175.69,6921096
2023-06-21,1183.42,1185.99,1175.9,1180.06,6961603
2023-06-22,1170.13,1187.58,1168.52,1179.59,7619166
2023-06-23,1160.56,1169.16,1159.29,1167.09,6628570
2023-06-26,1151.7,1160.86,1148.53,1156.98,12641159
2023-06-27,1152.11,1158.13,1147.59,1152.16,9689466
2023-06-28,1167.36,1171.22,1152.76,1159.75,11354006
2023-06-30,1176.94,1179.89,1169.19,1175.16,11151555
2023-07-03,1207.15,1210.05,1179.29,1180.54,12154387
2023-07-04,1194.71,1211.44,1187.55,1211.44,8061643
2023-07-05,1192.75,1204.05,1188.73,1204.05,10248062
2023-07-06,1217.78,1220.41,1188.85,1188.85,19117987
2023-07-07,1215.41,1229.87,1212.82,1216.05,13375267
2023-07-10,1262.23,1271.89,1234.51,1240.93,33240016
2023-07-11,1275.91,1278.35,1263.4,1270.46,20069348
2023-07-12,1277.32,1293.12,1274.5,1276.65,18733835
2023-07-13,1265.89,1291.74,1263.24,1284.77,14682934
2023-07-14,1264.83,1274.15,1257.63,1269.12,15124144
2023-07-17,1290.68,1299.15,1258.97,1267.74,22220040
2023-07-18,1301.64,1309.48,1288.97,1300.05,25867313
2023-07-19,1311.51,1318.04,1290.82,1306.04,39122156
2023-07-20,1309.93,1315.47,1290.0,1290.0,38717624
2023-07-21,1269.38,1307.45,1261.8,1304.5,30249238
2023-07-24,1243.7,1257.47,1234.65,1240.5,23727866
2023-07-25,1242.9,1252.6,1240.0,1247.0,12026020
2023-07-26,1263.1,1273.5,1242.5,1242.5,12911012
2023-07-27,1251.35,1268.82,1245.18,1267.03,17226898
2023-07-28,1263.93,1271.43,1250.28,1256.03,20827852
2023-07-31,1274.62,1276.95,1258.97,1263.93,8551174
2023-08-01,1256.6,1279.5,1252.65,1277.5,9536632
2023-08-02,1243.18,1256.0,1231.8,1254.6,12748214
2023-08-03,1237.95,1250.45,1229.03,1237.65,10168350
2023-08-04,1254.78,1258.0,1235.8,1249.4,22885610
2023-08-07,1261.93,1264.2,1252.5,1260.5,5982870
2023-08-08,1254.32,1267.22,1249.78,1264.0,9844072
2023-08-09,1262.6,1264.5,1240.55,1252.43,11486586
2023-08-10,1268.22,1275.0,1254.22,1262.47,15470598
2023-08-11,1273.57,1279.43,1256.18,1266.22,22179330
2023-08-14,1288.62,1291.15,1262.5,1269.5,9575812
2023-08-16,1287.57,1291.4,1275.5,1275.5,10203112
2023-08-17,1269.0,1289.05,1266.43,1283.55,13673744
2023-08-18,1278.4,1288.8,1254.28,1265.62,18639978
2023-08-21,1260.0,1277.72,1257.82,1269.97,9221746
2023-08-22,1259.7,1268.97,1249.5,1258.45,7713044
2023-08-23,1261.1,1271.43,1258.47,1262.1,9517952
2023-08-24,1239.9,1269.95,1235.5,1269.95,14140020
2023-08-25,1234.18,1252.5,1221.3,1228.0,22222400
2023-08-28,1221.88,1242.0,1215.55,1236.0,12580826
2023-08-29,1210.18,1226.72,1204.07,1226.03,16876644
2023-08-30,1209.03,1221.5,1207.5,1216.0,12168946
2023-08-31,1203.5,1212.5,1199.95,1211.5,21638600
2023-09-01,1206.32,1212.82,1200.82,1203.28,18112842
2023-09-04,1205.35,1211.82,1202.65,1206.32,9347626
2023-09-05,1211.8,1216.97,1206.22,1210.0,8675876
2023-09-06,1214.35,1218.07,1208.62,1210.55,8200370
2023-09-07,1216.0,1219.12,1205.5,1210.85,13652572
2023-09-08,1224.1,1228.0,1211.47,1220.0,23109288
2023-09-11,1237.3,1238.43,1226.0,1226.0,13271074
2023-09-12,1219.43,1241.5,1217.97,1241.5,16255666
2023-09-13,1225.53,1231.32,1213.12,1220.0,12803338
2023-09-14,1226.65,1232.9,1222.5,1230.0,9209636
2023-09-15,1228.93,1234.0,1224.75,1234.0,25468592
2023-09-18,1218.22,1225.5,1216.03,1220.03,7516300
2023-09-20,1191.07,1213.8,1177.5,1211.53,57081884
2023-09-21,1182.4,1195.05,1180.0,1187.47,12226182
2023-09-22,1177.47,1191.22,1175.0,1188.0,19176786
2023-09-25,1170.22,1180.35,1167.55,1175.2,14254884
2023-09-26,1171.25,1175.1,1167.8,1169.28,10087782
2023-09-27,1184.45,1185.9,1169.25,1171.75,11722778
2023-09-28,1167.05,1191.5,1162.5,1191.5,14518346
2023-09-29,1172.5,1184.55,1167.05,1170.9,12342014
2023-10-03,1159.07,1167.8,1158.0,1164.97,8859056
2023-10-04,1157.07,1159.5,1147.55,1154.5,10286386
2023-10-05,1157.05,1164.7,1154.5,1159.62,10953682
2023-10-06,1159.0,1162.4,1156.03,1158.53,5431026
2023-10-09,1149.12,1155.97,1147.5,1154.05,7576878
2023-10-10,1154.2,1158.95,1151.88,1153.28,10236032
2023-10-11,1172.53,1174.85,1156.5,1157.22,9814118
2023-10-12,1174.7,1179.68,1169.07,1171.93,12554450
2023-10-13,1174.65,1178.75,1164.57,1170.0,10150316
2023-10-16,1172.03,1177.28,1168.0,1172.5,5929036
2023-10-17,1177.62,1179.85,1170.65,1178.0,7928180
2023-10-18,1162.0,1183.5,1160.5,1177.62,8918320
2023-10-19,1153.07,1160.9,1150.5,1156.0,12032556
2023-10-20,1149.55,1157.35,1148.15,1150.0,8913312
2023-10-23,1131.6,1153.12,1127.62,1145.0,7853962
2023-10-25,1128.97,1140.6,1121.5,1125.03,11620688
2023-10-26,1113.25,1129.0,1110.15,1125.5,15222534
2023-10-27,1132.9,1136.75,1117.97,1120.0,11771084
2023-10-30,1156.25,1162.5,1134.97,1137.0,16813304
2023-10-31,1143.95,1164.0,1141.45,1164.0,12808438
2023-11-01,1148.7,1158.75,1137.6,1144.57,10309190
2023-11-02,1160.1,1162.15,1153.97,1156.97,10562104
2023-11-03,1159.85,1167.47,1157.88,1163.6,8850156
2023-11-06,1169.5,1170.0,1162.8,1166.15,10647304
2023-11-07,1161.9,1169.55,1159.78,1167.03,6960204
2023-11-08,1167.95,1170.5,1160.88,1166.0,7884494
2023-11-09,1155.28,1167.95,1152.1,1167.93,14513610
2023-11-10,1157.45,1158.18,1149.03,1152.78,7734954
2023-11-13,1157.3,1162.3,1155.85,1161.45,3854810
2023-11-15,1178.22,1180.97,1163.5,1170.0,12220648
2023-11-16,1180.35,1187.07,1173.47,1175.55,13134910
2023-11-17,1177.78,1186.62,1176.03,1176.45,7758634
2023-11-20,1174.68,1179.2,1168.2,1174.28,4490186
2023-11-21,1189.45,1194.0,1180.1,1183.0,8214450
2023-11-22,1194.1,1197.22,1186.1,1187.5,8534814
2023-11-23,1197.75,1200.0,1194.1,1194.1,8531542
2023-11-24,1196.95,1201.3,1195.53,1195.8,6749486
2023-11-28,1197.2,1199.85,1187.62,1196.95,13792174
2023-11-29,1200.35,1205.97,1199.03,1204.0,12531306
2023-11-30,1188.72,1200.35,1184.95,1197.35,28439984
2023-12-01,1197.15,1198.2,1188.8,1189.0,14342842
2023-12-04,1210.1,1225.0,1199.3,1225.0,15590990
2023-12-05,1218.88,1220.43,1210.82,1219.5,12693624
2023-12-06,1230.55,1236.47,1217.5,1223.55,16422442
2023-12-07,1228.53,1230.47,1221.0,1230.0,8142096
2023-12-08,1227.88,1238.35,1222.5,1231.93,10204894
2023-12-11,1229.68,1233.8,1226.2,1228.0,7066138
2023-12-12,1212.03,1232.47,1210.07,1230.0,9197124
2023-12-13,1216.97,1219.18,1203.15,1211.0,10031182
2023-12-14,1232.07,1237.47,1221.32,1227.0,16972354
2023-12-15,1247.8,1250.0,1235.03,1239.0,15932152
2023-12-18,1260.5,1267.45,1245.47,1247.8,14165188
2023-12-19,1279.05,1286.95,1262.6,1277.5,16820604
2023-12-20,1263.57,1299.43,1260.0,1285.53,17736722
2023-12-21,1281.28,1286.75,1259.12,1263.5,13765454
2023-12-22,1282.53,1290.45,1273.82,1279.8,16541784
2023-12-26,1289.03,1295.97,1281.35,1284.0,7465664
2023-12-27,1293.43,1299.95,1286.55,1291.0,9204156
2023-12-28,1302.78,1306.0,1293.43,1294.9,12302636
2023-12-29,1292.47,1307.0,1289.65,1305.55,10864584
2024-01-01,1295.12,1303.43,1286.57,1290.28,4030540
2024-01-02,1305.85,1307.5,1286.5,1292.5,7448800
2024-01-03,1291.65,1317.0,1288.6,1305.0,9037536
2024-01-04,1298.32,1304.93,1289.55,1294.0,9612778
2024-01-05,1303.85,1309.93,1299.0,1301.45,8086406
2024-01-08,1293.68,1315.97,1284.47,1305.0,7734652
2024-01-09,1290.25,1303.4,1288.6,1300.0,5403074
2024-01-10,1325.05,1329.5,1287.53,1288.5,11102740
2024-01-11,1359.9,1362.5,1328.5,1329.5,23725852
2024-01-12,1370.72,1373.32,1345.75,1359.9,15012164
2024-01-15,1394.12,1396.45,1366.0,1375.0,8610594
2024-01-16,1374.62,1396.3,1370.5,1389.97,9069024
2024-01-17,1361.57,1386.28,1355.03,1359.5,12197382
2024-01-18,1367.95,1371.0,1351.25,1351.4,10279438
2024-01-19,1367.45,1376.0,1359.0,1376.0,10422704
2024-01-23,1328.57,1371.75,1322.55,1371.75,20055420
2024-01-24,1343.88,1349.5,1323.93,1335.22,21919128
2024-01-25,1353.07,1364.15,1335.2,1342.95,11808872
2024-01-29,1448.05,1452.5,1360.18,1364.5,23893438
2024-01-30,1407.62,1459.97,1404.43,1459.95,14093978
2024-01-31,1426.62,1434.25,1402.5,1404.0,15130226
2024-02-01,1426.65,1443.35,1418.05,1435.0,13349362
2024-02-02,1457.7,1474.9,1433.18,1433.18,19652588
2024-02-05,1439.03,1470.5,1431.53,1460.75,8814432
2024-02-06,1427.8,1441.85,1419.82,1441.85,9047984
2024-02-07,1442.15,1449.5,1429.25,1435.93,9296568
2024-02-08,1450.12,1459.47,1427.53,1450.0,14694634
2024-02-09,1460.75,1471.97,1450.95,1454.0,12556798
2024-02-12,1452.35,1461.0,1442.35,1460.75,6674430
2024-02-13,1465.1,1479.0,1454.0,1455.5,7715594
2024-02-14,1481.38,1483.65,1457.5,1457.5,7117888
2024-02-15,1470.6,1484.72,1466.53,1483.35,10006782
2024-02-16,1460.57,1477.0,1458.55,1476.47,9767498
2024-02-19,1474.0,1479.5,1453.53,1462.05,6729828
2024-02-20,1471.03,1475.5,1461.8,1475.03,7117496
2024-02-21,1467.7,1488.53,1457.55,1474.0,12720292
